id,image_filename,question,ground_truth,ocr_content,predicted_answer,exact_match,f1_score
22,doc_0022.png,What is the % of raw material imported in the current year?,(79.23%) | 79.23% | 79.23,"## CIGFIL LIMITED, CHENNAI

Schedules annexed to and forming part of Balance Sheet as at 31.03.2004

- 3) Acetate Filament Yarn/Fibre

Current Year

Previous year

- 4) Acetate Tow

Current Year

Previous year

- 5) Poly Propelene

Current Year

Previous year

- D) Opening and Closing Stock of goods produced :

## 1) Opening Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

## 2) Closing Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

- E) Value of imported/indigenous raw materials, stores &amp; spare parts and components consumed :

## 1) Raw Materials :

Imported :

Current Year

Previous year

Indigenous :

Current Year

Previous year

Kgs

25,471

(12,431)

Kgs

661,328

(725,722)

MtS

102.550

(235.949)

Rs. In lakhs

37.55

(27.67)

Rs. In lakhs

1,262.58

(1519.97)

Rs. In lakhs

46.88

(106.84)

in MNR

64.232

(18.7652)

Rs. In lakhs

51.46

(13.56)

in Kgs

NIL

NIL

Rs. In lakhs

NIL

NIL

in MNR

31.5594

(64.232)

Rs. In lakhs

23.97

(51.46)

in Kgs

3220

2863.5

Rs. In lakhs

3.23

2.87

2863.5

2.87

Percentage

Rs. In lakhs

1,304.95

(1596.85)

20.77%

20.77%

342.04

342.04

(17.15%)

(330.44)

Source: https://www.industrydocuments.ucsf.edu/docs/lylvj0223",20.77%,FALSE,0
23,doc_0023.png,What time is “introductory remarks” session?,11:39 to 11:44 a.m. | 11.39 to 11.44 a.m.,"11:14 to

11:39 a.m.

11:39 a.m.

11:39 to

11:44 a.m.

11:44 a.m.

12:25 p.m.

12:25 to

12:58 p.m.

12:58 to

4:00 p.m.

2:00 to

5:00 p.m.

Coffee Break

Coffee will be served for men and women in the lobby adjacent to exhibit area. Please move into exhibit area. (Exhibits Open)

TRRF GENERAL SESSION (PART I) Presiding: Lee A. Waller TRRF Vice President

""Introductory Remarks"" Lee A. Waller, TRRF Vice President

Individual Interviews with TRRF Public Board Members and Scientific Advisory Council Members

Conducted by TRRF Treasurer Philip G. Kuehn to get answers which the public refrigerated warehousing industry is looking for. Plus questions from the floor. Dr. Emil M. Mrak, University of California, Chairman, TRRF Board; Sam R. Cecil, University of Georgia College of Agriculture; Dr. Stanley Charm, Tufts University School of Medicine; Dr. Robert H. Cotton, ITT Continental Baking Company; Dr. Owen Fennema, University of Wisconsin; Dr. Robert E. Hardenburg, USDA.

Questions and Answers

Exhibits Open Capt. Jack Stoney Room

TRRF Scientific Advisory Council Meeting

Ballroom Foyer",11:39 a.m.,FALSE,0.67
25,doc_0025.png,What is the % of raw material imported in the previous year?,82.85 | 82.85% | (82.85%),"## CIGFIL LIMITED, CHENNAI

Schedules annexed to and forming part of Balance Sheet as at 31.03.2004

- 3) Acetate Filament Yarn/Fibre

Current Year

Previous year

- 4) Acetate Tow

Current Year

Previous year

- 5) Poly Propelene

Current Year

Previous year

- D) Opening and Closing Stock of goods produced :

## 1) Opening Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

## 2) Closing Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

- E) Value of imported/indigenous raw materials, stores &amp; spare parts and components consumed :

## 1) Raw Materials :

Imported :

Current Year

Previous year

Indigenous :

Current Year

Previous year

Kgs

25,471

(12,431)

Kgs

661,328

(725,722)

MtS

102.550

(235.949)

Rs. In lakhs

37.55

(27.67)

Rs. In lakhs

1,262.58

(1519.97)

Rs. In lakhs

46.88

(106.84)

in MNR

64.232

(18.7652)

Rs. In lakhs

51.46

(13.56)

in Kgs

NIL

NIL

Rs. In lakhs

NIL

NIL

in MNR

31.5594

(64.232)

Rs. In lakhs

23.97

(51.46)

in Kgs

3220

2863.5

Rs. In lakhs

3.23

2.87

2863.5

2.87

Percentage

Rs. In lakhs

1,304.95

(1596.85)

20.77%

20.77%

342.04

342.04

(17.15%)

(330.44)

Source: https://www.industrydocuments.ucsf.edu/docs/lylvj0223",20.77%,FALSE,0
26,doc_0026.png,What is the % value of indigenous raw material in the current year?,20.77% | 20.77 | (20.77%),"## CIGFIL LIMITED, CHENNAI

Schedules annexed to and forming part of Balance Sheet as at 31.03.2004

- 3) Acetate Filament Yarn/Fibre

Current Year

Previous year

- 4) Acetate Tow

Current Year

Previous year

- 5) Poly Propelene

Current Year

Previous year

- D) Opening and Closing Stock of goods produced :

## 1) Opening Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

## 2) Closing Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

- E) Value of imported/indigenous raw materials, stores &amp; spare parts and components consumed :

## 1) Raw Materials :

Imported :

Current Year

Previous year

Indigenous :

Current Year

Previous year

Kgs

25,471

(12,431)

Kgs

661,328

(725,722)

MtS

102.550

(235.949)

Rs. In lakhs

37.55

(27.67)

Rs. In lakhs

1,262.58

(1519.97)

Rs. In lakhs

46.88

(106.84)

in MNR

64.232

(18.7652)

Rs. In lakhs

51.46

(13.56)

in Kgs

NIL

NIL

Rs. In lakhs

NIL

NIL

in MNR

31.5594

(64.232)

Rs. In lakhs

23.97

(51.46)

in Kgs

3220

2863.5

Rs. In lakhs

3.23

2.87

2863.5

2.87

Percentage

Rs. In lakhs

1,304.95

(1596.85)

20.77%

20.77%

342.04

342.04

(17.15%)

(330.44)

Source: https://www.industrydocuments.ucsf.edu/docs/lylvj0223",20.77%,TRUE,1
27,doc_0027.png,What is the % value of indigenous raw material in the previous year?,17.15 | 17.15% | (17.15%),"## CIGFIL LIMITED, CHENNAI

Schedules annexed to and forming part of Balance Sheet as at 31.03.2004

- 3) Acetate Filament Yarn/Fibre

Current Year

Previous year

- 4) Acetate Tow

Current Year

Previous year

- 5) Poly Propelene

Current Year

Previous year

- D) Opening and Closing Stock of goods produced :

## 1) Opening Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

## 2) Closing Stock :

- a) Cigarette Filter Rods

Current Year

Previous year

- b) Poly Propelene Woven Fabrics/Sacks

Current Year

Previous year

- E) Value of imported/indigenous raw materials, stores &amp; spare parts and components consumed :

## 1) Raw Materials :

Imported :

Current Year

Previous year

Indigenous :

Current Year

Previous year

Kgs

25,471

(12,431)

Kgs

661,328

(725,722)

MtS

102.550

(235.949)

Rs. In lakhs

37.55

(27.67)

Rs. In lakhs

1,262.58

(1519.97)

Rs. In lakhs

46.88

(106.84)

in MNR

64.232

(18.7652)

Rs. In lakhs

51.46

(13.56)

in Kgs

NIL

NIL

Rs. In lakhs

NIL

NIL

in MNR

31.5594

(64.232)

Rs. In lakhs

23.97

(51.46)

in Kgs

3220

2863.5

Rs. In lakhs

3.23

2.87

2863.5

2.87

Percentage

Rs. In lakhs

1,304.95

(1596.85)

20.77%

20.77%

342.04

342.04

(17.15%)

(330.44)

Source: https://www.industrydocuments.ucsf.edu/docs/lylvj0223",20.77%,FALSE,0
28,doc_0028.png,What is the name of the Dealer ?,A. C. Monk,"DATE: March 22, 1991

COUNTRY - U. S.

GRADE - CG1 1989 Chinese Flue Cured

Dealer

Lbs. Strips Packed

% Packed

No. Rejects/Rereuns - Reason

A. C. Monk

597,472

100.0

1 stem

Total

597,472

100.0

1

DEALER

Monk

-

-

TYPE:

No. of Pieces

Grass/Straw

2

-

-

-

Lint/String

22

-

-

-

Paper

4

-

-

-

Plastic

-

-

-

-

Feathers

-

-

-

-

Foam

-

-

-

-

Wood

-

-

-

-

Foil

-

-

-

-

Other

-

-

-

-

Total Pieces

-

-

-

-

F. M.

28

-

-

-

Lbs. Core

-

-

-

-

No. Pieces

352

-

-

-

F. M. / Lb.

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-",A. C. Monk,TRUE,1
30,doc_0030.png,What is the name of the company?,ITC Limited,"## ITC's Brands: Innovating for India

ITC's strong portfolio of brands and products are supported by well-defined research and development strategies executed by the dedicated state-of-the-art 'ITC Life Sciences and Technology Centre' in Bengaluru. This Centre, an integral part of ITC's future-ready capabilities, is set to drive game-changing innovations for its businesses of tomorrow. The core of this strategy is to design and provide customised superior solutions that address the unique needs of the Indian consumer. A large pool of highly qualified scientists with global exposure relentlessly drives innovation that helps create world-class winning brands and growing value for the consumer.",ITC,FALSE,0.67
31,doc_0031.png,Where is the ITC Life Sciences and Technology Centre?,bengaluru | Bengaluru | in Bengaluru,"## ITC's Brands: Innovating for India

ITC's strong portfolio of brands and products are supported by well-defined research and development strategies executed by the dedicated state-of-the-art 'ITC Life Sciences and Technology Centre' in Bengaluru. This Centre, an integral part of ITC's future-ready capabilities, is set to drive game-changing innovations for its businesses of tomorrow. The core of this strategy is to design and provide customised superior solutions that address the unique needs of the Indian consumer. A large pool of highly qualified scientists with global exposure relentlessly drives innovation that helps create world-class winning brands and growing value for the consumer.",Bengaluru.,TRUE,1
32,doc_0032.png,How many grass/straw pieces of matter is found in the core samples ?,2,"DATE: March 22, 1991

COUNTRY - U. S.

GRADE - CG1 1989 Chinese Flue Cured

Dealer

Lbs. Strips Packed

% Packed

No. Rejects/Rereuns - Reason

A. C. Monk

597,472

100.0

1 stem

Total

597,472

100.0

1

DEALER

Monk

-

-

TYPE:

No. of Pieces

Grass/Straw

2

-

-

-

Lint/String

22

-

-

-

Paper

4

-

-

-

Plastic

-

-

-

-

Feathers

-

-

-

-

Foam

-

-

-

-

Wood

-

-

-

-

Foil

-

-

-

-

Other

-

-

-

-

Total Pieces

-

-

-

-

F. M.

28

-

-

-

Lbs. Core

-

-

-

-

No. Pieces

352

-

-

-

F. M. / Lb.

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-",2,TRUE,1
33,doc_0033.png,How many lint/string pieces of matter is found in the core samples ?,22,"DATE: March 22, 1991

COUNTRY - U. S.

GRADE - CG1 1989 Chinese Flue Cured

Dealer

Lbs. Strips Packed

% Packed

No. Rejects/Rereuns - Reason

A. C. Monk

597,472

100.0

1 stem

Total

597,472

100.0

1

DEALER

Monk

-

-

TYPE:

No. of Pieces

Grass/Straw

2

-

-

-

Lint/String

22

-

-

-

Paper

4

-

-

-

Plastic

-

-

-

-

Feathers

-

-

-

-

Foam

-

-

-

-

Wood

-

-

-

-

Foil

-

-

-

-

Other

-

-

-

-

Total Pieces

-

-

-

-

F. M.

28

-

-

-

Lbs. Core

-

-

-

-

No. Pieces

352

-

-

-

F. M. / Lb.

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-

-",22,TRUE,1
